1078000,1078000,1060000,2419,9.1,1071000
1057000,1090000,1057000,4335,10.1,1088000
1080000,1081000,1071000,4300,10.7,1079000
1076000,1088000,1070000,1652,10.6,1076000
1087000,1087000,1044000,2697,9.6,1057000
1041000,1063000,1035000,1941,11.4,1052000
1043000,1052000,1039000,1360,10.4,1041000
1031000,1034000,1015000,2043,10.2,1015000
1010000,1033000,1003000,1420,11.3,1025000
1020000,1036000,1008000,2988,12.4,1036000
1026000,1060000,1026000,1372,12.2,1055000
1080000,1080000,1050000,1463,6.7,1055000
1054000,1059000,1026000,2133,10.8,1049000
1045000,1067000,1036000,3053,11.2,1047000
1046000,1068000,1046000,1789,13.5,1060000
1060000,1109000,1045000,3213,8.9,1095000
1094000,1143000,1083000,2545,11.3,1123000
1131000,1131000,1112000,2435,10.5,1119000
1120000,1150000,1119000,3273,11.4,1140000
1142000,1150000,1127000,2634,10.4,1140000
1130000,1154000,1121000,2357,13.2,1148000
1142000,1155000,1142000,3340,14.2,1150000
1142000,1176000,1140000,1957,15.3,1142000
1136000,1152000,1135000,1668,15.9,1143000
1125000,1140000,1108000,2229,15.4,1112000
1091000,1110000,1030000,3012,17.6,1071000
1056000,1079000,1052000,3461,17.2,1054000
1055000,1074000,1034000,3282,15.7,1055000
1055000,1073000,1040000,2612,14.6,1064000
1054000,1125000,1052000,2313,16.4,1080000
1080000,1100000,1077000,1339,17.5,1079000
1081000,1095000,1070000,2842,20.5,1092000
1084000,1109000,1078000,2380,20.7,1092000
1092000,1104000,1073000,2065,17.5,1100000
1106000,1106000,1060000,2776,19.5,1078000
1078000,1098000,1047000,3544,21.5,1060000
1071000,1076000,1048000,4213,22.7,1060000
1075000,1170000,1068000,3875,20.7,1108000
1100000,1141000,1078000,4013,20.1,1128000
1134000,1134000,1114000,1440,22.7,1127000
1127000,1166000,1127000,6071,18.7,1158000
1149000,1164000,1135000,2387,18,1160000
1150000,1153000,1120000,3053,19,1120000
1119000,1165000,1119000,4431,19,1163000
1149000,1170000,1141000,6529,20.9,1165000
1168000,1200000,1168000,3620,22,1190000
1190000,1190000,1168000,6616,19.4,1180000
1188000,1229000,1188000,4624,21.4,1220000
1224000,1241000,1194000,4001,21,1202000
1208000,1225000,1182000,4568,22.8,1210000
1209000,1254000,1197000,2872,25.2,1247000
1265000,1269000,1233000,2295,26.5,1259000
1248000,1309000,1248000,3627,24.9,1302000
1304000,1320000,1295000,2941,26.6,1302000
1313000,1319000,1293000,1674,24.1,1298000
1311000,1320000,1291000,1989,22.7,1307000
1312000,1312000,1265000,1894,22,1269000
1264000,1315000,1167000,2176,19.7,1303000
1303000,1303000,1268000,1216,19.2,1280000
1310000,1318000,1280000,1457,24.1,1280000
1290000,1314000,1290000,1646,21,1298000
1278000,1338000,1278000,3269,23.8,1320000
1327000,1357000,1322000,1034,25.1,1337000
1359000,1394000,1333000,2058,22.5,1375000
1390000,1397000,1362000,1712,24.3,1364000
1367000,1378000,1355000,1442,25.6,1365000
1366000,1378000,1341000,2762,22.9,1345000
1339000,1363000,1322000,1986,22.4,1339000
1339000,1370000,1325000,2899,21.2,1360000
1345000,1370000,1339000,1661,22.8,1369000
1357000,1369000,1341000,1814,24.3,1348000
1364000,1364000,1303000,2239,23.6,1340000
1340000,1369000,1329000,1719,23.4,1364000
1364000,1373000,1308000,1923,28.7,1331000
1339000,1428000,1327000,3281,28.5,1381000
1383000,1470000,1383000,3580,27.6,1460000
1490000,1516000,1430000,2420,27.1,1458000
1447000,1480000,1434000,2196,24.1,1460000
1470000,1470000,1413000,2255,24.9,1458000
1448000,1464000,1436000,3157,24.8,1458000
1458000,1465000,1440000,2842,24,1458000
1431000,1471000,1430000,3014,24.7,1460000
1468000,1470000,1445000,1984,26.2,1449000
1449000,1479000,1448000,1903,25.6,1450000
1450000,1458000,1432000,2422,26.1,1452000
1431000,1445000,1391000,2212,25.4,1415000
1416000,1416000,1370000,2156,25.4,1378000
1379000,1390000,1294000,4298,28.9,1370000
1370000,1370000,1322000,3945,24.7,1350000
1348000,1348000,1181000,5251,26,1303000
1343000,1375000,1256000,5230,25.8,1275000
1249000,1297000,1226000,3165,26.6,1248000
1265000,1329000,1255000,2848,25.3,1300000
1306000,1374000,1301000,2126,25,1320000
1310000,1325000,1298000,1623,23.7,1298000
1286000,1338000,1273000,3942,25.2,1321000
1315000,1318000,1272000,1895,24.4,1310000
1320000,1330000,1236000,2176,23.5,1258000
1228000,1247000,1170000,4129,24.3,1215000
1197000,1197000,1144000,7328,24.8,1162000
1160000,1197000,1160000,3040,25.7,1184000
1168000,1210000,1168000,1746,26.4,1168000
1171000,1175000,1140000,2454,26.8,1156000
1158000,1247000,1157000,3022,27.1,1235000
1235000,1274000,1235000,2351,27.9,1270000
1250000,1270000,1241000,2960,27,1246000
1209000,1246000,1204000,2649,26.9,1220000
1201000,1239000,1165000,3591,23.8,1196000
1193000,1200000,1168000,3592,23.4,1184000
